"In thanking you for your esteemed order of the 5th May,I inform you that it has this day been executed.
","당신의 5월 5일의 주문서에 감사드리며, 오늘 저는 그것이 이미 완성되었음을 알려드립니다.
"
"He showed me a lardaceous mass.
","그는 나에게 돼지기름모양의 것을 보여주었다.
"
"We all applauded the council's decision not to close the hospital.
","우리는 시정 위원회의 이 병원을 닫는 것에 관한 결정에 일치 찬성했다.
"
"The people are being menaced by the threat of war.
","인민은 전쟁의 위협을 받고 있다.
"
"This can hardly be improved on.
","이것이 더 향상되기란 곤란한 것이다.
"
"I inferred from what you said that he would make a scholar.
","나는 네가 말한 바로 추측해 볼 때 그가 장차 학자가 될 것 같다.
"
"earth up the roots of a newly-planted tree
","새로 심은 나무의 뿌리부분을 북주어 덮었다.
"
"The day was too far advanced to admit of further tarriance.
","시간이 이미 일르지 않으므로 더 이상 지연할 수 없다.
"
"I must try my cooking out on someone; will you be my guinea pig?
","나는 사람들에게 내가 만든 요리를 좀 맛보게 해야 한다. 너는 나의 시음자가 되고 싶니?
"
"We misestimated his character and underestimated his ability.
","우리는 그의 품격을 잘못 평가했고 아울러 그의 능력을 과소평가했다.
"
"I gave an honest account of what transpired.
","나는 사실적으로 발생한 일을 서술했다.
"
"This soup has a savor,of garlic.
","이 탕은 마늘 냄새가 난다.
"
"As the boat drew near the rock,I eased up and went slow and cautious.
","배가 암석에 가까워졌을 때 나는 속도를 늦춰 느리고 조심스럽게 저었다.
"
"spin out a short-story plot into a novel
","단편소설 한 편의 줄거리를 늘여 소설이 되다.
"
"We worked around the clock to finish the job.
","우리는 임무를 완성하기 위해서 밤낮으로 일한다.
"
"The road was free of snow.
","이 길에는 눈이 없다.
"
"The yard was hemmed around by an iron fence.
","정원에 철 울타리가 둘러져 있다.
"
"The road sign is easy to read; the words stand out well.
","도로 표지가 아주 읽기 쉽다. 윗면의 글자는 매우 뚜렷하다.
"
"The ship's stabilizers keep it steady in bad weather.
","이 배의 안전장치가 그것을 나쁜 날씨에서도 안정을 유지할 수 있게 하였다.
"
"She spends too much time dressing herself.
","그녀는 자신을 치장하는데 너무 많은 시간을 들인다.
"
"Now the water is so hot I burnt my finger in it.
","이제 물이 너무 뜨거워서, 나의 손가락이 닿자 아프게 데었다.
"
"Where there are magnetic forces,there are poles.
","자력이 있는 곳이 바로 극이다.
"
"The soldiers secured the camp against attack.
","군인들은 공격을 받지 않기 위하여 진영을 수비하였다.
"
"I'll steer; you row.
","내가 귀를 잡을 테니, 너는 노를 저어라.
"
"This is the total cost of the holiday,taking in everything.
","이것은 휴가 총비용으로 모든 비용은 안에 포함한다.
"
"This money goes to charity.
","이 돈은 자선사업에 쓰려고 한다.
"
"Off-the-peg clothes are usually cheaper than clothes made-to-measure.
","기성복은 통상적으로 맞춤복보다 싸다.
"
"I shouted to him to look out.
","나는 그에게 조심하라고 큰소리로 외쳤다.
"
"I must be dashing off now.
","나는 곧 가야 한다.
"
"When the cotton crop comes in,we hope you will manage to help us.
","면화를 받을 때, 당신들이 우리를 도와주실 수 있기를 희망합니다.
"
"You will soon receive further information and instructions on our paper.
","더 나은 상황과 논문에 대한 요구가 바로 보내질 것이다.
"
"I tried to soothe her nerves .
","나는 그녀의 신경을 안정시키려 했다.
"
"Rage choked him.
","그는 화가 나서 말도 하지 않았다.
"
"After his release from prison he came home.
","그는 감옥에서 석방된 후에 집으로 돌아갔다. 
"
"Touch a radio which has been switched on for some time.
","
"
"Your careful reconsideration of this matter is invited.
","네가 다시 진지하게 고려해보길 바란다.
"
"The Bank of China will also advise the collection bank at your place to that effect.
","중국은행도 이 일을 당신측 위탁징수에 알릴 것이다.
"
"As soon as the steam passes over the metal tubes,it is condensed.
","증기는 금속관을 통과하자마자 응축된다.
"
"The peak loomed up before us.
","산봉우리가 갑자기 우리 눈앞에 나타났다.
"
"He is voted a nuisance.
","그는 귀찮은 사람으로 간주되었다.
"
"Today's televised baseball game is Detroit versus Cleveland.
","오늘 텔레비전이 중계하는 야구 경기는 Detroit 대 Cleveland의 경기이다.
"
"He is a composer,she a singer.
","그는 작곡가이고, 그녀는 가수이다.
"
"Has John arrived yet?
","존이 이미 도착했습니까?
"
"After I'd weighed out the apples,I put in another one for good measure.
","나는 사과의 무게를 달아본 후에 다시 하나를 더 얹었다.
"
"Fill in the blanks in the following sentences with appropriate prepositions.
","다음 문장의 빈 칸에 적당한 전치사를 넣으시오.
"
"Among the hills is a great,newly built reservoir.
","산들 사이에 새로 건설한 큰 댐이 있다.
"
"I have a suspicion that he's right.
","나는 한 가지 추측이 있는데 그가 맞는 것 같다.
"
"Where is the new school to be located ?.
","새 학교는 어디에 세울 계획입니까?
"
"I have requested that all my credentials be forwarded to you.They should reach you shortly.
","나는 모든 증명 자료들을 당신이 계신 곳에 부치도록 요구했으니, 머지 않아 곧 받으실 수 있을 겁니다.
"
"The village has a certain rustic charm.
","이 마을은 모종의 질박한 흡인력이 있다.
"
"He weeded out the books he no longer needed.
","그는 더 필요하지 않은 책을 정리해서 버렸다.
"
"It's no joke.
","이것은 절대로 농담하는 것이 아니다.
"
"The law provides that valuable ancient buildings must be preserved by the government.
","진귀한 고대 건축물은 반드시 정부에 의해 보호를 받아야 한다고 법률에 규정한다.
"
"They discovered a diary left behind by the martyr.
","그들은 이 열사가 남긴 일기 한 권을 발견했다.
"
"Why have you never asked me to show it to you before?
","너느 이전에 어째서 나에게 너를 데리고 와서 좀 보자고 하지 않았니?
"
"The boy mimicked his father's voice and set everyone off laughing.
","소년이 아버지의 목소리를 흉내내서 모두를 웃게 했다.
"
"All the shirts hang together in the same wardrobe.
","모든 셔츠는 하나의 옷장 안에 걸었다.
"
"The dying man's eyes glazed over as he sank deeper into unconsciousness.
","그 죽어가는 사람은 갈수록 의식불명 상태가 되었고, 그의 눈빛도 흐리멍덩해졌다.
"
"He banged the desk with his fist.
","그는 주먹으로 책상을 꽝하고 내리쳤다.
"
"I am going to write to her this afternoon.
","나는 오후에 그녀에게 편지를 쓸 계획이다.
"
"These blocks will be sectioned and stained for evaluation after my return to Beijing.
","내가 북경에 돌아 온 후에 그것들을 해체하고 착색한 후에 평가를 하였다.
"
"His fingerprints were identical with those left on the door.
","그의 지문과 문에 남겨진 지문이 완전히 일치한다.
"
"I've read this report carefully and I can vouch for its accuracy.
","나는 이미 이 보고서를 자세하게 보았으므로, 그것의 정확성을 확신할 수 있습니다.
"
"His duties include taking the letters to the post office and arranging meetings.
","그의 직책은 편지를 우체국에 보내고 회의를 준비하는 것을 포함한다.
"
"The trial is scheduled to start on October 10.
","재판은 10월 10일에 시작하기로 결정되었다.
"
"Then comes B,C,and D in that order.
","그런 후에 B, C, D가 순서대로 배열되었다.
"
"His Chinese is heavily accented.
","그의 중국어에는 매우 심한 억양이 있다.
"
"The asterisk refers the reader to a footnote.
","별표는 독자에게 각주를 나타낸다.
"
"Young people in our country are brought up to serve the people wholeheartedly.
","우리 나라의 청년들은 어렸을 적부터 성심성의껏 인민을 위해 봉사하는 교육을 받습니다.
"
"Those novels pandered to the low tastes of petty bourgeois readers.
","그 소설들은 소자산계급 독자들의 저급한 흥미에 영합한다.
"
"I hail from the hill country.
","나는 산간지역에서 왔다.
"
"His heart was dominated by ambition.
","그의 마음은 야심에 의해 지배를 받아서 용감한 기상으로 가득차있다.
"
"They settled in the parlor to watch TV.
","그들은 거실에 앉아서 텔레비전을 본다.
"
"I certainly didn't intend to cause you so much inconvenience.
","나는 정말로 너에게 이렇게 큰 번거로움을 만들어 주고 싶지 않다.
"
"Englishmen are the heirs of liberty.
","영국인은 자유의 계승자이다.
"
"Creaking doors hang the longest.
","쭈그렁 밤송이 3년 간다; 병약자가 종종 오래 산다.
"
"He was sharply reprimanded for his negligence.
","그는 직무를 소홀히 해서 심한 질책을 받았다.
"
"I object to that kind of talk.
","나는 그런 종류의 회담을 반대한다.
"
"The New Year came in with heavy snow storms.
","큰눈이 펑펑 쏟아지는 가운데 새해가 왔다.
"
"He fribbled away one opportunity after another.
","그는 기회를 하나씩 하나씩 낭비하였다.
"
"I cannot do that for shame.
","나는 그런 일을 해내지 못한 것이 매우 부끄럽다고 느낀다.
"
"She imparted the secret to a friend.
","그녀는 비밀을 한 친구에게 누설했다
"
"Live for the revolution and die
","혁명을 위하여 살고, 혁명을 위하여 죽다.
"
"She touched the strings of the harp.
","그녀는 가볍게 하프의 현을 당겼다.
"
"We located the schools and shops as soon as we moved into the town.
","우리는 도시로 이사오자마자 학교와 상점의 소재지를 찾았다.
"
"Had more water been used,the temperature change would have been smaller.
","만일 더 많은 물을 사용했다면 온도변화는 조금 적어졌을 것이다
"
"The ship is driven by two powerful motors.
","이 배는 두 대의 힘이 센 모터로 움직인다.
"
"My fingers tingled with the cold.
","나의 손가락이 얼어서 경직되고 아프다.
"
"The oil shortage drove up the prices of chemical fertilizers on the world market.
","석유 결핍은 세계 시장의 화학 비료 가격을 오르게 했다.
"
"He spat at their ideas,treating them as childish.
","그는 그들의 의견을 무시하고 그런 의견은 아주 유치하다고 여겼다.
"
